name,attribute,class,type,ban_tcg,ban_ocg
Wandering King Wildwind,DARK,Fiend,Effect Monster,NA,NA
Wandering Mummy,EARTH,Zombie,Effect Monster,NA,NA
War Rock Bashileos,EARTH,Warrior,Effect Monster,NA,NA
War Rock Fortia,EARTH,Warrior,Effect Monster,NA,NA
War Rock Gactos,EARTH,Warrior,Effect Monster,NA,NA
War Rock Mountain,NA,Field,Spell Card,NA,NA
War Rock Ordeal,NA,Continuous,Spell Card,NA,NA
War Rock Orpis,EARTH,Warrior,Effect Monster,NA,NA
War Rock Skyler,EARTH,Warrior,Effect Monster,NA,NA
War-Lion Ritual,NA,Ritual,Spell Card,NA,NA
Warlock of the Ice Barrier,WATER,Spellcaster,Effect Monster,NA,NA
Warm Worm,FIRE,Insect,Effect Monster,NA,NA
Warning Point,NA,Normal,Trap Card,NA,NA
Warrior Dai Grepher,EARTH,Warrior,Normal Monster,NA,NA
Warrior Elimination,NA,Normal,Spell Card,NA,NA
Warrior Lady of the Wasteland,EARTH,Warrior,Effect Monster,NA,NA
Warrior of Atlantis,WATER,Aqua,Effect Monster,NA,NA
Warrior of Tradition,EARTH,Warrior,Fusion Monster,NA,NA
Warrior of Zera,EARTH,Warrior,Normal Monster,NA,NA
Wasteland,NA,Field,Spell Card,NA,NA
Watapon,LIGHT,Fairy,Effect Monster,NA,NA
Watch Cat,EARTH,Beast,Effect Monster,NA,NA
Watch Dog,FIRE,Pyro,Effect Monster,NA,NA
Water Dragon,WATER,Sea Serpent,Effect Monster,NA,NA
Water Dragon Cluster,WATER,Sea Serpent,Effect Monster,NA,NA
Water Element,WATER,Aqua,Normal Monster,NA,NA
Water Girl,WATER,Aqua,Normal Monster,NA,NA
Water Hazard,NA,Continuous,Spell Card,NA,NA
Water Leviathan @Ignister,WATER,Cyberse,Ritual Effect Monster,NA,NA
Water Magician,WATER,Aqua,Normal Monster,NA,NA
Water of Life,NA,Normal,Spell Card,NA,NA
Water Omotics,WATER,Aqua,Normal Monster,NA,NA
Water Spirit,WATER,Aqua,Normal Tuner Monster,NA,NA
Waterdragon Fairy,WATER,Aqua,Normal Monster,NA,NA
Waterfall of Dragon Souls,NA,Normal,Trap Card,NA,NA
Wattaildragon,LIGHT,Dragon,Normal Monster,NA,NA
Wattberyx,LIGHT,Thunder,Tuner Monster,NA,NA
Wattbetta,LIGHT,Thunder,Tuner Monster,NA,NA
Wattcancel,NA,Counter,Trap Card,NA,NA
Wattcannon,NA,Continuous,Trap Card,NA,NA
Wattcastle,NA,Field,Spell Card,NA,NA
Wattchimera,LIGHT,Thunder,Synchro Monster,NA,NA
Wattcine,NA,Continuous,Spell Card,NA,NA
Wattcobra,LIGHT,Thunder,Effect Monster,NA,NA
Wattcube,NA,Equip,Spell Card,NA,NA
Wattdragonfly,LIGHT,Thunder,Effect Monster,NA,NA
Wattfox,LIGHT,Thunder,Tuner Monster,NA,NA
Wattgiraffe,LIGHT,Thunder,Effect Monster,NA,NA
Watthopper,LIGHT,Thunder,Effect Monster,NA,NA
Watthydra,LIGHT,Thunder,Synchro Monster,NA,NA
Wattjustment,NA,Equip,Spell Card,NA,NA
Wattkeeper,NA,Normal,Trap Card,NA,NA
Wattkey,NA,Normal,Spell Card,NA,NA
Wattkid,LIGHT,Thunder,Normal Monster,NA,NA
Wattkinetic Puppeteer,LIGHT,Psychic,Effect Monster,NA,NA
Wattkiwi,LIGHT,Thunder,Tuner Monster,NA,NA
Wattlemur,LIGHT,Thunder,Effect Monster,NA,NA
Wattmole,LIGHT,Thunder,Effect Monster,NA,NA
Wattpheasant,LIGHT,Thunder,Effect Monster,NA,NA
Wattrain,NA,Normal,Spell Card,NA,NA
Wattsquirrel,LIGHT,Thunder,Effect Monster,NA,NA
Wattsychic Fighter,LIGHT,Psychic,Effect Monster,NA,NA
Wattwoodpecker,LIGHT,Thunder,Effect Monster,NA,NA
Wave-Motion Cannon,NA,Continuous,Spell Card,NA,NA
Wave-Motion Inferno,NA,Continuous,Spell Card,NA,NA
Wavering Eyes,NA,Quick-Play,Spell Card,NA,NA
Weapon Change,NA,Continuous,Spell Card,NA,NA
Weather Control,LIGHT,Fairy,Normal Monster,NA,NA
Weather Report,WATER,Aqua,Flip Effect Monster,NA,NA
Weathering Soldier,EARTH,Rock,Effect Monster,NA,NA
Wee Witch's Apprentice,DARK,Spellcaster,Link Monster,NA,NA
Weed Out,NA,Normal,Trap Card,NA,NA
Weeping Idol,DARK,Rock,Effect Monster,NA,NA
Weights & Zenmaisures,NA,Normal,Spell Card,NA,NA
Wetha,WATER,Aqua,Normal Monster,NA,NA
Wetlands,NA,Field,Spell Card,NA,NA
Wheel of Prophecy,DARK,Spellcaster,Effect Monster,NA,NA
When A.I. First Met You,NA,Normal,Spell Card,NA,NA
Where Arf Thou?,NA,Normal,Spell Card,NA,NA
Whiptail Crow,DARK,Fiend,Normal Monster,NA,NA
Whirlwind of Gusto,NA,Normal,Trap Card,NA,NA
Whirlwind Prodigy,WIND,Fairy,Effect Monster,NA,NA
Whirlwind Weasel,WIND,Beast,Flip Effect Monster,NA,NA
White Aura Bihamut,WATER,Fish,Synchro Monster,NA,NA
White Aura Dolphin,WATER,Fish,Synchro Monster,NA,NA
White Aura Monoceros,WATER,Fish,Synchro Monster,NA,NA
White Aura Whale,WATER,Fish,Synchro Monster,NA,NA
White Dolphin,WATER,Fish,Normal Monster,NA,NA
White Dragon Ninja,LIGHT,Dragon,Effect Monster,NA,NA
White Dragon Ritual,NA,Ritual,Spell Card,NA,NA
White Dragon Wyverburster,LIGHT,Dragon,Effect Monster,Limited,NA
White Duston,LIGHT,Fiend,Normal Monster,NA,NA
White Elephant's Gift,NA,Normal,Spell Card,NA,NA
White Hole,NA,Normal,Trap Card,NA,NA
White Howling,NA,Normal,Trap Card,NA,NA
White Magical Hat,LIGHT,Spellcaster,Effect Monster,NA,NA
White Magician Pikeru,LIGHT,Spellcaster,Effect Monster,NA,NA
White Mirror,NA,Normal,Spell Card,NA,NA
White Moray,WATER,Fish,Effect Monster,NA,NA
White Night Dragon,WATER,Dragon,Effect Monster,NA,NA
White Night Queen,LIGHT,Fairy,Effect Monster,NA,NA
White Ninja,LIGHT,Warrior,Flip Effect Monster,NA,NA
White Potan,LIGHT,Fairy,Effect Monster,NA,NA
White Rose Cloister,NA,Field,Spell Card,NA,NA
White Rose Dragon,DARK,Dragon,Effect Monster,NA,NA
White Stingray,WATER,Fish,Effect Monster,NA,NA
White Tiger Summoner,EARTH,Spellcaster,Effect Monster,NA,NA
White Veil,NA,Equip,Spell Card,NA,NA
White Wing Magician,WIND,Spellcaster,Pendulum Tuner Effect Monster,NA,NA
White-Horned Dragon,DARK,Dragon,Effect Monster,NA,NA
"Whitebeard, the Plunder Patroll Helm",WATER,Fiend,Tuner Monster,NA,NA
Whitefish Salvage,NA,Continuous,Spell Card,NA,NA
Wicked Acolyte Chilam Sabak,DARK,Reptile,Effect Monster,NA,NA
Wicked Dragon with the Ersatz Head,WIND,Dragon,Normal Monster,NA,NA
Wicked Plant Token,EARTH,Plant,Token,NA,NA
Wicked Rebirth,NA,Continuous,Trap Card,NA,NA
Wicked Token,DARK,Fiend,Token,NA,NA
Wicked-Breaking Flamberge - Baou,NA,Equip,Spell Card,NA,NA
Widespread Dud,NA,Continuous,Trap Card,NA,NA
Widespread Ruin,NA,Normal,Trap Card,NA,NA
Widget Kid,EARTH,Cyberse,Effect Monster,NA,NA
Wightbaking,DARK,Zombie,Effect Monster,NA,NA
Wightmare,DARK,Zombie,Effect Monster,NA,NA
Wightprince,DARK,Zombie,Effect Monster,NA,NA
Wightprincess,LIGHT,Zombie,Effect Monster,NA,NA
Wild Fire,NA,Quick-Play,Spell Card,NA,NA
Wild Fire Token,FIRE,Pyro,Token,NA,NA
Wild Nature's Release,NA,Normal,Spell Card,NA,NA
Wild Tornado,NA,Normal,Trap Card,NA,NA
Will of the Salamangreat,NA,Continuous,Spell Card,NA,NA
Wilmee,EARTH,Beast,Normal Monster,NA,NA
Wind Effigy,WIND,Winged Beast,Effect Monster,NA,NA
Wind Pegasus @Ignister,WIND,Cyberse,Synchro Monster,NA,NA
Wind-Up Arsenal Zenmaioh,WIND,Machine,XYZ Monster,NA,NA
Wind-Up Bat,WIND,Machine,Effect Monster,NA,NA
Wind-Up Carrier Zenmaity,WATER,Machine,XYZ Monster,Banned,Limited
Wind-Up Dog,EARTH,Beast,Effect Monster,NA,NA
Wind-Up Factory,NA,Continuous,Spell Card,NA,NA
Wind-Up Honeybee,EARTH,Insect,Effect Monster,NA,NA
Wind-Up Hunter,DARK,Beast-Warrior,Effect Monster,NA,Banned
Wind-Up Juggler,WIND,Psychic,Effect Monster,NA,NA
Wind-Up Kitten,EARTH,Beast,Effect Monster,NA,NA
Wind-Up Knight,LIGHT,Warrior,Effect Monster,NA,NA
Wind-Up Magician,FIRE,Spellcaster,Effect Monster,NA,Limited
Wind-Up Rabbit,EARTH,Beast-Warrior,Effect Monster,NA,NA
Wind-Up Rat,EARTH,Beast,Effect Monster,NA,NA
Wind-Up Shark,WATER,Fish,Effect Monster,NA,NA
Wind-Up Snail,WATER,Aqua,Effect Monster,NA,NA
Wind-Up Soldier,EARTH,Warrior,Effect Monster,NA,NA
Wind-Up Warrior,EARTH,Warrior,Effect Monster,NA,NA
Wind-Up Zenmaines,FIRE,Machine,XYZ Monster,NA,NA
Wind-Up Zenmaintenance,LIGHT,Machine,Link Monster,NA,NA
Wind-Up Zenmaister,EARTH,Machine,XYZ Monster,NA,NA
"Winda, Priestess of Gusto",WIND,Psychic,Effect Monster,NA,NA
"Windaar, Sage of Gusto",WIND,Psychic,Effect Monster,NA,NA
Windmill Genex,WIND,Machine,Synchro Monster,NA,NA
Windrose the Elemental Lord,WIND,Winged Beast,Effect Monster,NA,NA
Winds Over the Ice Barrier,NA,Normal,Spell Card,NA,NA
Windstorm of Etaqua,NA,Normal,Trap Card,NA,NA
Windwitch - Blizzard Bell,WIND,Spellcaster,Tuner Monster,NA,NA
Windwitch - Crystal Bell,WIND,Spellcaster,Fusion Monster,NA,NA
Windwitch - Diamond Bell,WIND,Spellcaster,Synchro Monster,NA,NA
Windwitch - Freeze Bell,WIND,Spellcaster,Effect Monster,NA,NA
Windwitch - Glass Bell,WIND,Spellcaster,Tuner Monster,NA,NA
Windwitch - Ice Bell,WIND,Spellcaster,Effect Monster,NA,NA
Windwitch - Snow Bell,WIND,Spellcaster,Tuner Monster,NA,NA
Windwitch - Winter Bell,WIND,Spellcaster,Synchro Monster,NA,NA
Windwitch Chimes,NA,Normal,Spell Card,NA,NA
Wing Eagle,WIND,Winged Beast,Normal Monster,NA,NA
Wing Egg Elf,LIGHT,Fairy,Normal Monster,NA,NA
Winged Cleaver,EARTH,Insect,Normal Monster,NA,NA
"Winged Dragon, Guardian of the Fortress #1",WIND,Dragon,Normal Monster,NA,NA
"Winged Dragon, Guardian of the Fortress #2",WIND,Winged Beast,Normal Monster,NA,NA
Winged Egg of New Life,LIGHT,Fairy,Normal Monster,NA,NA
Winged Kuriboh,LIGHT,Fairy,Effect Monster,NA,NA
Winged Kuriboh LV10,LIGHT,Fairy,Effect Monster,NA,NA
Winged Kuriboh LV9,LIGHT,Fairy,Effect Monster,NA,NA
Winged Minion,DARK,Fiend,Effect Monster,NA,NA
Winged Rhynos,WIND,Beast-Warrior,Effect Monster,NA,NA
Winged Sage Falcos,WIND,Winged Beast,Effect Monster,NA,NA
Wings of Wicked Flame,FIRE,Pyro,Normal Monster,NA,NA
Wingtortoise,WIND,Aqua,Effect Monster,NA,NA
Wingweaver,LIGHT,Fairy,Normal Monster,NA,NA
Wiretap,NA,Counter,Trap Card,NA,NA
Wisdom-Eye Magician,LIGHT,Spellcaster,Pendulum Effect Monster,NA,NA
Wiseman's Chalice,NA,Normal,Spell Card,NA,NA
Wish-Converging Dragon,LIGHT,Dragon,Tuner Monster,NA,NA
Witch Doctor of Chaos,DARK,Spellcaster,Flip Effect Monster,NA,NA
Witch Doctor of Sparta,EARTH,Spellcaster,Effect Monster,NA,NA
Witch of the Black Forest,DARK,Spellcaster,Effect Monster,NA,NA
Witch of the Black Rose,DARK,Spellcaster,Tuner Monster,NA,NA
Witch of the Blood Rose,LIGHT,Plant,Tuner Monster,NA,NA
Witch's Apprentice,DARK,Spellcaster,Effect Monster,NA,NA
Witch's Strike,NA,Normal,Trap Card,NA,NA
Witchcrafter Bystreet,NA,Continuous,Spell Card,NA,NA
Witchcrafter Collaboration,NA,Normal,Spell Card,NA,NA
Witchcrafter Creation,NA,Normal,Spell Card,NA,NA
Witchcrafter Draping,NA,Quick-Play,Spell Card,NA,NA
Witchcrafter Edel,LIGHT,Spellcaster,Effect Monster,NA,NA
Witchcrafter Genni,WIND,Spellcaster,Effect Monster,NA,NA
Witchcrafter Golem Aruru,LIGHT,Spellcaster,Effect Monster,NA,NA
Witchcrafter Haine,DARK,Spellcaster,Effect Monster,NA,NA
Witchcrafter Holiday,NA,Normal,Spell Card,NA,NA
Witchcrafter Madame Verre,LIGHT,Spellcaster,Effect Monster,NA,NA
Witchcrafter Masterpiece,NA,Normal,Trap Card,NA,NA
Witchcrafter Patronus,NA,Continuous,Trap Card,NA,NA
Witchcrafter Pittore,WATER,Spellcaster,Effect Monster,NA,NA
Witchcrafter Potterie,EARTH,Spellcaster,Effect Monster,NA,NA
Witchcrafter Schmietta,FIRE,Spellcaster,Effect Monster,NA,NA
Witchcrafter Scroll,NA,Continuous,Spell Card,NA,NA
Witchcrafter Unveiling,NA,Quick-Play,Spell Card,NA,NA
Witty Phantom,DARK,Fiend,Normal Monster,NA,NA
"Wiz, Sage Fur Hire",WATER,Spellcaster,Effect Monster,NA,NA
Wizard Buster Destruction Sword,DARK,Spellcaster,Effect Monster,NA,NA
Wodan the Resident of the Forest,EARTH,Warrior,Effect Monster,NA,NA
Wolf,EARTH,Beast,Normal Monster,NA,NA
Wolf Axwielder,EARTH,Beast-Warrior,Normal Monster,NA,NA
Wolf in Sheep's Clothing,NA,Normal,Trap Card,NA,NA
Wonder Balloons,NA,Continuous,Spell Card,NA,NA
Wonder Clover,NA,Normal,Spell Card,NA,NA
Wonder Garage,NA,Normal,Trap Card,NA,NA
Wonder Wand,NA,Equip,Spell Card,NA,NA
Wonder Xyz,NA,Normal,Trap Card,NA,NA
Wood Clown,EARTH,Warrior,Normal Monster,NA,NA
Wood Remains,DARK,Zombie,Normal Monster,NA,NA
Woodborg Inpachi,FIRE,Machine,Normal Monster,NA,NA
Woodland Archer,EARTH,Beast-Warrior,Effect Monster,NA,NA
Woodland Sprite,EARTH,Plant,Effect Monster,NA,NA
World Carrotweight Champion,DARK,Plant,Effect Monster,NA,NA
World Chalice Guardragon,WIND,Dragon,Effect Monster,NA,NA
World Chalice Guardragon Almarduke,WIND,Dragon,Fusion Monster,NA,NA
World Dino Wrestling,NA,Field,Spell Card,NA,NA
World Gears of Theurlogical Demiurgy,DARK,Cyberse,Link Monster,NA,NA
"World Legacy - ""World Ark""",DARK,Machine,Effect Monster,NA,NA
"World Legacy - ""World Armor""",DARK,Machine,Effect Monster,NA,NA
"World Legacy - ""World Chalice""",DARK,Machine,Effect Monster,NA,NA
"World Legacy - ""World Crown""",DARK,Machine,Effect Monster,NA,NA
"World Legacy - ""World Key""",DARK,Machine,Effect Monster,NA,NA
"World Legacy - ""World Lance""",DARK,Machine,Effect Monster,NA,NA
"World Legacy - ""World Shield""",DARK,Machine,Effect Monster,NA,NA
"World Legacy - ""World Wand""",DARK,Machine,Effect Monster,NA,NA
World Legacy Awakens,NA,Normal,Trap Card,NA,NA
World Legacy Bestowal,NA,Normal,Trap Card,NA,NA
World Legacy Clash,NA,Quick-Play,Spell Card,NA,NA
World Legacy Cliffhanger,NA,Normal,Trap Card,NA,NA
World Legacy Collapse,NA,Continuous,Trap Card,NA,NA
World Legacy Discovery,NA,Field,Spell Card,NA,NA
World Legacy Guardragon,NA,Continuous,Spell Card,NA,NA
World Legacy Guardragon Mardark,WIND,Dragon,Effect Monster,NA,NA
World Legacy in Shadow,NA,Field,Spell Card,NA,NA
World Legacy Key,NA,Continuous,Spell Card,NA,NA
World Legacy Landmark,NA,Normal,Trap Card,NA,NA
World Legacy Monstrosity,NA,Quick-Play,Spell Card,NA,NA
World Legacy Pawns,NA,Continuous,Trap Card,NA,NA
World Legacy Scars,NA,Field,Spell Card,NA,NA
World Legacy Struggle,NA,Normal,Trap Card,NA,NA
World Legacy Succession,NA,Normal,Spell Card,NA,NA
World Legacy Survivor,NA,Normal,Spell Card,NA,NA
World Legacy Token,DARK,Machine,Token,NA,NA
World Legacy Trap Globe,NA,Normal,Trap Card,NA,NA
World Legacy Whispers,NA,Continuous,Trap Card,NA,NA
World Legacy's Corruption,NA,Continuous,Spell Card,NA,NA
World Legacy's Heart,NA,Normal,Spell Card,NA,NA
World Legacy's Memory,NA,Quick-Play,Spell Card,NA,NA
World Legacy's Mind Meld,NA,Normal,Trap Card,NA,NA
World Legacy's Nightmare,NA,Field,Spell Card,NA,NA
World Legacy's Secret,NA,Continuous,Trap Card,NA,NA
World Legacy's Sorrow,NA,Counter,Trap Card,NA,NA
World of Prophecy,LIGHT,Spellcaster,Effect Monster,NA,NA
World Reassembly,NA,Normal,Trap Card,NA,NA
World Suppression,NA,Normal,Trap Card,NA,NA
Worm Apocalypse,LIGHT,Reptile,Flip Effect Monster,NA,NA
Worm Bait,NA,Normal,Spell Card,NA,NA
Worm Barses,LIGHT,Reptile,Effect Monster,NA,NA
Worm Call,NA,Continuous,Spell Card,NA,NA
Worm Cartaros,LIGHT,Reptile,Flip Effect Monster,NA,NA
Worm Dimikles,LIGHT,Reptile,Flip Effect Monster,NA,NA
Worm Drake,EARTH,Reptile,Normal Monster,NA,NA
Worm Erokin,LIGHT,Reptile,Effect Monster,NA,NA
Worm Falco,LIGHT,Reptile,Flip Effect Monster,NA,NA
Worm Gulse,LIGHT,Reptile,Effect Monster,NA,NA
Worm Hope,LIGHT,Reptile,Flip Effect Monster,NA,NA
Worm Illidan,LIGHT,Reptile,Effect Monster,NA,NA
Worm Jetelikpse,LIGHT,Reptile,Flip Effect Monster,NA,NA
Worm King,LIGHT,Reptile,Effect Monster,NA,NA
Worm Linx,LIGHT,Reptile,Flip Effect Monster,NA,NA
Worm Millidith,LIGHT,Reptile,Flip Effect Monster,NA,NA
Worm Noble,LIGHT,Reptile,Flip Effect Monster,NA,NA
Worm Opera,LIGHT,Reptile,Flip Effect Monster,NA,NA
Worm Prince,LIGHT,Reptile,Effect Monster,NA,NA
Worm Queen,LIGHT,Reptile,Effect Monster,NA,NA
Worm Rakuyeh,LIGHT,Reptile,Effect Monster,NA,NA
Worm Solid,LIGHT,Reptile,Effect Monster,NA,NA
Worm Tentacles,LIGHT,Reptile,Effect Monster,NA,NA
Worm Token,EARTH,Insect,Token,NA,NA
Worm Ugly,LIGHT,Reptile,Effect Monster,NA,NA
Worm Victory,LIGHT,Reptile,Flip Effect Monster,NA,NA
Worm Warlord,LIGHT,Reptile,Effect Monster,NA,NA
Worm Xex,LIGHT,Reptile,Effect Monster,NA,NA
Worm Yagan,LIGHT,Reptile,Effect Monster,NA,NA
Worm Zero,LIGHT,Reptile,Fusion Monster,NA,NA
Wow Warrior,WATER,Fish,Normal Monster,NA,NA
Wrath of Neos,NA,Normal,Spell Card,NA,NA
Wrecker Panda,EARTH,Beast,Effect Monster,NA,NA
Wretched Ghost of the Attic,DARK,Fiend,Normal Monster,NA,NA
Wroughtweiler,EARTH,Machine,Effect Monster,NA,NA
"Wulf, Lightsworn Beast",LIGHT,Beast-Warrior,Effect Monster,NA,NA
Wynn the Wind Channeler,WIND,Spellcaster,Effect Monster,NA,NA
Wynn the Wind Charmer,WIND,Spellcaster,Flip Effect Monster,NA,NA
"Wynn the Wind Charmer, Verdant",WIND,Spellcaster,Link Monster,NA,NA
X-Head Cannon,LIGHT,Machine,Normal Monster,NA,NA
X-Krawler Neurogos,EARTH,Insect,Link Monster,NA,NA
X-Krawler Qualiark,EARTH,Insect,Link Monster,NA,NA
X-Krawler Synaphysis,EARTH,Insect,Link Monster,NA,NA
X-Saber Airbellum,EARTH,Beast,Tuner Monster,NA,NA
X-Saber Anu Piranha,EARTH,Warrior,Normal Monster,NA,NA
X-Saber Axel,EARTH,Beast-Warrior,Effect Monster,NA,NA
X-Saber Galahad,EARTH,Warrior,Effect Monster,NA,NA
X-Saber Palomuro,EARTH,Reptile,Tuner Monster,NA,NA
X-Saber Pashuul,EARTH,Warrior,Tuner Monster,NA,NA
X-Saber Souza,EARTH,Warrior,Synchro Monster,NA,NA
X-Saber Urbellum,EARTH,Warrior,Synchro Monster,NA,NA
X-Saber Uruz,EARTH,Beast-Warrior,Effect Monster,NA,NA
X-Saber Wayne,EARTH,Warrior,Synchro Monster,NA,NA
Xiangke Magician,DARK,Spellcaster,Pendulum Effect Monster,NA,NA
Xiangsheng Magician,LIGHT,Spellcaster,Pendulum Effect Monster,NA,NA
Xing Zhen Hu,NA,Continuous,Trap Card,NA,NA
Xing Zhen Hu Replica,NA,Continuous,Trap Card,NA,NA
Xtra HERO Cross Crusader,DARK,Warrior,Link Monster,NA,NA
Xtra HERO Dread Decimator,DARK,Warrior,Link Monster,NA,NA
Xtra HERO Infernal Devicer,DARK,Fiend,Link Monster,NA,NA
Xtra HERO Wonder Driver,LIGHT,Warrior,Link Monster,NA,NA
XX-Saber Boggart Knight,EARTH,Beast-Warrior,Effect Monster,NA,NA
XX-Saber Darksoul,EARTH,Beast,Effect Monster,NA,NA
XX-Saber Emmersblade,EARTH,Insect,Effect Monster,NA,NA
XX-Saber Faultroll,EARTH,Warrior,Effect Monster,NA,NA
XX-Saber Fulhelmknight,EARTH,Warrior,Tuner Monster,NA,NA
XX-Saber Gardestrike,EARTH,Beast-Warrior,Effect Monster,NA,NA
XX-Saber Garsem,EARTH,Beast,Effect Monster,NA,NA
XX-Saber Gottoms,EARTH,Beast-Warrior,Synchro Monster,NA,NA
XX-Saber Hyunlei,EARTH,Warrior,Synchro Monster,NA,NA
XX-Saber Ragigura,EARTH,Beast-Warrior,Effect Monster,NA,NA
XY-Dragon Cannon,LIGHT,Machine,Fusion Monster,NA,NA
Xyz Agent,LIGHT,Spellcaster,Effect Monster,NA,NA
Xyz Avenger,DARK,Fiend,Effect Monster,NA,NA
Xyz Block,NA,Counter,Trap Card,NA,NA
Xyz Burst,NA,Normal,Spell Card,NA,NA
Xyz Change Tactics,NA,Continuous,Spell Card,NA,NA
Xyz Dimension Splash,NA,Normal,Trap Card,NA,NA
Xyz Double Back,NA,Quick-Play,Spell Card,NA,NA
Xyz Effect,NA,Normal,Trap Card,NA,NA
Xyz Encore,NA,Quick-Play,Spell Card,NA,NA
Xyz Energy,NA,Normal,Spell Card,NA,NA
Xyz Gift,NA,Normal,Spell Card,NA,NA
Xyz Import,NA,Quick-Play,Spell Card,NA,NA
Xyz Override,NA,Field,Spell Card,NA,NA
Xyz Reborn,NA,Normal,Trap Card,NA,NA
Xyz Reception,NA,Normal,Spell Card,NA,NA
Xyz Reflect,NA,Counter,Trap Card,NA,NA
Xyz Remora,WATER,Fish,Effect Monster,NA,NA
Xyz Revenge,NA,Normal,Spell Card,NA,NA
Xyz Revenge Shuffle,NA,Normal,Trap Card,NA,NA
Xyz Reversal,NA,Normal,Trap Card,NA,NA
Xyz Revive Splash,NA,Normal,Trap Card,NA,NA
Xyz Shift,NA,Normal,Spell Card,NA,NA
Xyz Slidolphin,WATER,Sea Serpent,Effect Monster,NA,NA
Xyz Soul,NA,Normal,Trap Card,NA,NA
Xyz Territory,NA,Field,Spell Card,NA,NA
Xyz Tribalrivals,NA,Continuous,Trap Card,NA,NA
Xyz Unit,NA,Equip,Spell Card,NA,NA
Xyz Universe,NA,Normal,Trap Card,NA,NA
Xyz Veil,NA,Continuous,Trap Card,NA,NA
Xyz Wrath,NA,Continuous,Trap Card,NA,NA
Xyz Xtreme !!,NA,Normal,Trap Card,NA,NA
XYZ-Dragon Cannon,LIGHT,Machine,Fusion Monster,NA,NA
Xyz-Raypierce,FIRE,Dragon,Effect Monster,NA,NA
XZ-Tank Cannon,LIGHT,Machine,Fusion Monster,NA,NA
Y-Dragon Head,LIGHT,Machine,Union Effect Monster,NA,NA
Yado Karu,WATER,Aqua,Effect Monster,NA,NA
Yaiba Robo,DARK,Machine,Normal Monster,NA,NA
Yajiro Invader,DARK,Reptile,Effect Monster,NA,NA
Yaksha,WATER,Fairy,Spirit Monster,NA,NA
Yamadron,FIRE,Dragon,Normal Monster,NA,NA
Yamata Dragon,FIRE,Dragon,Spirit Monster,NA,NA
Yamatano Dragon Scroll,WIND,Dragon,Normal Monster,NA,NA
Yamato-no-Kami,DARK,Warrior,Spirit Monster,NA,NA
Yami,NA,Field,Spell Card,NA,NA
Yaminabe Party,NA,Continuous,Spell Card,NA,NA
Yamoimori,WATER,Reptile,Effect Monster,NA,NA
Yang Zing Brutality,NA,Normal,Trap Card,NA,NA
Yang Zing Creation,NA,Continuous,Trap Card,NA,NA
Yang Zing Path,NA,Normal,Spell Card,NA,NA
Yang Zing Prana,NA,Continuous,Spell Card,NA,NA
Yang Zing Unleashed,NA,Continuous,Trap Card,NA,NA
Yaranzo,DARK,Zombie,Normal Monster,NA,NA
"Yasha, the Skeletal Mayakashi",DARK,Zombie,Effect Monster,NA,NA
Yashinoki,EARTH,Plant,Normal Monster,NA,NA
Yata-Garasu,WIND,Fiend,Spirit Monster,Banned,Banned
"Yazi, Evil of the Yang Zing",DARK,Wyrm,Synchro Monster,NA,NA
"Yellow Baboon, Archer of the Forest",EARTH,Beast,Effect Monster,NA,NA
Yellow Dragon Ninja,WIND,Dinosaur,Effect Monster,NA,NA
Yellow Duston,EARTH,Fiend,Effect Monster,NA,NA
Yellow Gadget,EARTH,Machine,Effect Monster,NA,NA
Yellow Luster Shield,NA,Continuous,Spell Card,NA,NA
Yellow Ninja,WIND,Warrior,Effect Monster,NA,NA
Yellow-Bellied Oni,DARK,Zombie,Effect Monster,NA,NA
"Yoko, the Graceful Mayakashi",FIRE,Zombie,Synchro Monster,NA,NA
Yoko-Zuna Sumo Spirit,WIND,Warrior,Pendulum Effect Monster,NA,NA
Yokotuner,EARTH,Beast,Tuner Monster,NA,NA
Yomi Ship,WATER,Aqua,Effect Monster,NA,NA
Yormungarde,EARTH,Reptile,Normal Monster,NA,NA
Yosen Training Grounds,NA,Continuous,Spell Card,NA,NA
Yosen Whirlwind,NA,Continuous,Spell Card,NA,NA
Yosenju Izna,WIND,Beast-Warrior,Effect Monster,NA,NA
Yosenju Kama 1,WIND,Beast-Warrior,Effect Monster,NA,NA
Yosenju Kama 2,WIND,Beast-Warrior,Effect Monster,NA,NA
Yosenju Kama 3,WIND,Beast-Warrior,Effect Monster,NA,NA
Yosenju Kodam,WIND,Beast-Warrior,Effect Monster,NA,NA
Yosenju Magat,WIND,Beast,Effect Monster,NA,NA
Yosenju Misak,WIND,Beast,Effect Monster,NA,NA
Yosenju Oroshi Channeling,NA,Normal,Spell Card,NA,NA
Yosenju Oyam,WIND,Beast,Effect Monster,NA,NA
Yosenju Sabu,WIND,Beast-Warrior,Effect Monster,NA,NA
Yosenju Shinchu L,WIND,Rock,Pendulum Effect Monster,NA,NA
Yosenju Shinchu R,WIND,Rock,Pendulum Effect Monster,NA,NA
Yosenju Tsujik,WIND,Beast-Warrior,Effect Monster,NA,NA
Yosenju Wind Worship,NA,Quick-Play,Spell Card,NA,NA
Yosenjus' Secret Move,NA,Counter,Trap Card,NA,NA
Yosenjus' Sword Sting,NA,Normal,Trap Card,NA,NA
You & A.I.,NA,Continuous,Spell Card,NA,NA
You're in Danger!,NA,Normal,Trap Card,NA,NA
